test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp,activity->feature->hyp_base,activity->obj->hyp_base
_6e36d693e3118e4e,20,120,1,25,173,2500,pbp08,interleaved-dis-dis,251,224,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.024Z,0.1,100
_6e36d693e3118e4e,20,120,4,25,217,2500,pbp08,interleaved-dis-dis,209,224,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.026Z,0.1,100
_6e36d693e3118e4e,20,120,25,25,68,2500,pbp08,interleaved-dis-dis,79,54,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.030Z,0.1,100
_6e36d693e3118e4e,20,120,23,25,283,2500,pbp08,interleaved-dis-dis,296,262,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.031Z,0.1,100
_6e36d693e3118e4e,20,120,18,25,90,2500,pbp08,interleaved-dis-dis,123,75,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.033Z,0.1,100
_6e36d693e3118e4e,20,120,21,25,170,2500,pbp08,interleaved-dis-dis,272,118,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:20.037Z,0.1,100
_6e36d693e3118e4e,20,120,19,25,443,2500,pbp08,interleaved-dis-dis,466,1119,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:20.041Z,0.1,100
_6e36d693e3118e4e,20,120,20,25,81,2500,pbp08,interleaved-dis-dis,87,68,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.048Z,0.1,100
_6e36d693e3118e4e,20,120,17,25,50,2500,pbp08,interleaved-dis-dis,95,34,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:20.055Z,0.1,100
_6e36d693e3118e4e,20,120,16,25,223,2500,pbp08,interleaved-dis-dis,233,516,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.056Z,0.1,100
_6e36d693e3118e4e,20,120,3,25,229,2500,pbp08,interleaved-dis-dis,270,227,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:20.058Z,0.1,100
_6e36d693e3118e4e,20,120,14,25,199,2500,pbp08,interleaved-dis-dis,241,308,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.060Z,0.1,100
_6e36d693e3118e4e,20,120,13,25,145,2500,pbp08,interleaved-dis-dis,149,183,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.062Z,0.1,100
_6e36d693e3118e4e,20,120,12,25,57,2500,pbp08,interleaved-dis-dis,79,41,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.065Z,0.1,100
_6e36d693e3118e4e,20,120,11,25,231,2500,pbp08,interleaved-dis-dis,288,436,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.072Z,0.1,100
_6e36d693e3118e4e,20,120,10,25,65,2500,pbp08,interleaved-dis-dis,103,49,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.075Z,0.1,100
_6e36d693e3118e4e,20,120,9,25,182,2500,pbp08,interleaved-dis-dis,193,119,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.077Z,0.1,100
_6e36d693e3118e4e,20,120,6,25,124,2500,pbp08,interleaved-dis-dis,194,163,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:20.080Z,0.1,100
_6e36d693e3118e4e,20,120,7,25,71,2500,pbp08,interleaved-dis-dis,60,110,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.082Z,0.1,100
_6e36d693e3118e4e,20,120,8,25,292,2500,pbp08,interleaved-dis-dis,304,220,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.084Z,0.1,100
_6e36d693e3118e4e,20,120,5,25,38,2500,pbp08,interleaved-dis-dis,69,47,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:20.088Z,0.1,100
_d40c482c0d9eb55d,23,120,6,25,179,2500,pbp08,blocked-dis-sim,240,296,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.426Z,100,0.1
_d40c482c0d9eb55d,23,120,24,25,294,2500,pbp08,blocked-dis-sim,384,891,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.427Z,100,0.1
_d40c482c0d9eb55d,23,120,14,25,145,2500,pbp08,blocked-dis-sim,205,113,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.428Z,100,0.1
_d40c482c0d9eb55d,23,120,25,25,36,2500,pbp08,blocked-dis-sim,82,32,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.428Z,100,0.1
_d40c482c0d9eb55d,23,120,3,25,59,2500,pbp08,blocked-dis-sim,90,58,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.429Z,100,0.1
_d40c482c0d9eb55d,23,120,23,25,224,2500,pbp08,blocked-dis-sim,291,188,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.429Z,100,0.1
_d40c482c0d9eb55d,23,120,5,25,147,2500,pbp08,blocked-dis-sim,227,204,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.431Z,100,0.1
_d40c482c0d9eb55d,23,120,21,25,91,2500,pbp08,blocked-dis-sim,104,54,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.432Z,100,0.1
_d40c482c0d9eb55d,23,120,19,25,120,2500,pbp08,blocked-dis-sim,150,98,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.432Z,100,0.1
_d40c482c0d9eb55d,23,120,20,25,84,2500,pbp08,blocked-dis-sim,157,79,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.433Z,100,0.1
_d40c482c0d9eb55d,23,120,18,25,139,2500,pbp08,blocked-dis-sim,219,96,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.434Z,100,0.1
_d40c482c0d9eb55d,23,120,17,25,456,2500,pbp08,blocked-dis-sim,565,1021,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.435Z,100,0.1
_d40c482c0d9eb55d,23,120,16,25,54,2500,pbp08,blocked-dis-sim,93,44,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.437Z,100,0.1
_d40c482c0d9eb55d,23,120,15,25,242,2500,pbp08,blocked-dis-sim,341,369,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.438Z,100,0.1
_d40c482c0d9eb55d,23,120,2,25,150,2500,pbp08,blocked-dis-sim,182,88,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.439Z,100,0.1
_d40c482c0d9eb55d,23,120,12,25,130,2500,pbp08,blocked-dis-sim,190,109,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.439Z,100,0.1
_d40c482c0d9eb55d,23,120,1,25,97,2500,pbp08,blocked-dis-sim,102,63,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.440Z,100,0.1
_d40c482c0d9eb55d,23,120,22,25,53,2500,pbp08,blocked-dis-sim,54,39,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.441Z,100,0.1
_d40c482c0d9eb55d,23,120,13,25,150,2500,pbp08,blocked-dis-sim,272,278,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.442Z,100,0.1
_d40c482c0d9eb55d,23,120,11,25,41,2500,pbp08,blocked-dis-sim,53,31,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.444Z,100,0.1
_d40c482c0d9eb55d,23,120,10,25,106,2500,pbp08,blocked-dis-sim,121,125,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.445Z,100,0.1
_d40c482c0d9eb55d,23,120,9,25,104,2500,pbp08,blocked-dis-sim,150,123,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:25.446Z,100,0.1
_d40c482c0d9eb55d,23,120,8,25,80,2500,pbp08,blocked-dis-sim,113,58,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.446Z,100,0.1
_d40c482c0d9eb55d,23,120,7,25,89,2500,pbp08,blocked-dis-sim,105,48,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.447Z,100,0.1
_d40c482c0d9eb55d,23,120,4,25,46,2500,pbp08,blocked-dis-sim,59,40,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:25.448Z,100,0.1
_116038f5bfadb3d9,22,120,5,25,173,2500,pbp08,blocked-sim-dis,214,119,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.675Z,100,100
_116038f5bfadb3d9,22,120,25,25,50,2500,pbp08,blocked-sim-dis,65,52,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.676Z,100,100
_116038f5bfadb3d9,22,120,4,25,159,2500,pbp08,blocked-sim-dis,227,171,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.677Z,100,100
_116038f5bfadb3d9,22,120,22,25,38,2500,pbp08,blocked-sim-dis,62,33,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.677Z,100,100
_116038f5bfadb3d9,22,120,6,25,158,2500,pbp08,blocked-sim-dis,213,130,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.678Z,100,100
_116038f5bfadb3d9,22,120,21,25,230,2500,pbp08,blocked-sim-dis,288,343,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.679Z,100,100
_116038f5bfadb3d9,22,120,24,25,95,2500,pbp08,blocked-sim-dis,116,167,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.681Z,100,100
_116038f5bfadb3d9,22,120,23,25,153,2500,pbp08,blocked-sim-dis,204,153,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.682Z,100,100
_116038f5bfadb3d9,22,120,2,25,73,2500,pbp08,blocked-sim-dis,127,35,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.683Z,100,100
_116038f5bfadb3d9,22,120,1,25,66,2500,pbp08,blocked-sim-dis,114,42,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.684Z,100,100
_116038f5bfadb3d9,22,120,19,25,132,2500,pbp08,blocked-sim-dis,200,121,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.684Z,100,100
_116038f5bfadb3d9,22,120,20,25,124,2500,pbp08,blocked-sim-dis,150,118,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.686Z,100,100
_116038f5bfadb3d9,22,120,18,25,108,2500,pbp08,blocked-sim-dis,134,62,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.689Z,100,100
_116038f5bfadb3d9,22,120,16,25,184,2500,pbp08,blocked-sim-dis,283,152,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.690Z,100,100
_116038f5bfadb3d9,22,120,14,25,146,2500,pbp08,blocked-sim-dis,183,303,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.690Z,100,100
_116038f5bfadb3d9,22,120,15,25,98,2500,pbp08,blocked-sim-dis,161,106,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.691Z,100,100
_116038f5bfadb3d9,22,120,17,25,63,2500,pbp08,blocked-sim-dis,81,86,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.691Z,100,100
_116038f5bfadb3d9,22,120,13,25,89,2500,pbp08,blocked-sim-dis,158,70,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.692Z,100,100
_116038f5bfadb3d9,22,120,12,25,71,2500,pbp08,blocked-sim-dis,99,57,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.695Z,100,100
_116038f5bfadb3d9,22,120,11,25,108,2500,pbp08,blocked-sim-dis,165,179,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.697Z,100,100
_116038f5bfadb3d9,22,120,10,25,159,2500,pbp08,blocked-sim-dis,223,209,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.698Z,100,100
_116038f5bfadb3d9,22,120,9,25,96,2500,pbp08,blocked-sim-dis,144,48,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.699Z,100,100
_116038f5bfadb3d9,22,120,7,25,131,2500,pbp08,blocked-sim-dis,164,68,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:28.699Z,100,100
_116038f5bfadb3d9,22,120,3,25,56,2500,pbp08,blocked-sim-dis,62,38,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.700Z,100,100
_116038f5bfadb3d9,22,120,8,25,106,2500,pbp08,blocked-sim-dis,200,84,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:28.700Z,100,100
_6ae9944a9572e38d,25,120,23,25,356,2500,pbp11b,interleaved-sim-sim,420,781,"Only in the left scenes, exists: ( objects that are close at the end)",true,2022-02-15T16:16:36.456Z,0.1,0.1
_6ae9944a9572e38d,25,120,15,25,177,2500,pbp11b,interleaved-sim-sim,305,375,"Only in the right scenes, exists: ( objects that are far (can-move-up objects) at the end)",true,2022-02-15T16:16:36.456Z,0.1,0.1
_6ae9944a9572e38d,25,120,24,25,260,2500,pbp11b,interleaved-sim-sim,374,723,"Only in the left scenes, exists: ( objects that are close)",true,2022-02-15T16:16:36.457Z,0.1,0.1
_6ae9944a9572e38d,25,120,13,25,539,2500,pbp11b,interleaved-sim-sim,642,1597,"Only in the left scenes, exists: ( objects that are close)",true,2022-02-15T16:16:36.458Z,0.1,0.1
_6ae9944a9572e38d,25,120,7,25,354,2500,pbp11b,interleaved-sim-sim,532,998,"Only in the right scenes, exists: ( objects that are far (top-most at the end objects))",true,2022-02-15T16:16:36.458Z,0.1,0.1
_6ae9944a9572e38d,25,120,6,25,329,2500,pbp11b,interleaved-sim-sim,422,997,"Only in the left scenes, all: ( objects that are close (any object) at the end)",true,2022-02-15T16:16:36.459Z,0.1,0.1
_6ae9944a9572e38d,25,120,3,25,273,2500,pbp11b,interleaved-sim-sim,437,1004,"Only in the left scenes, all: ( objects that are close (any object) at the end)",true,2022-02-15T16:16:36.461Z,0.1,0.1
_6ae9944a9572e38d,25,120,4,25,308,2500,pbp11b,interleaved-sim-sim,440,414,"Only in the left scenes, exists: ( objects that are close at the end)",true,2022-02-15T16:16:36.462Z,0.1,0.1
_6ae9944a9572e38d,25,120,5,25,164,2500,pbp11b,interleaved-sim-sim,252,303,"Only in the right scenes, exists: ( objects that are far (any object))",true,2022-02-15T16:16:36.463Z,0.1,0.1
_6ae9944a9572e38d,25,120,16,25,57,2500,pbp11b,interleaved-sim-sim,121,133,"Only in the right scenes, exists: ( objects that are far (any object) at the end)",true,2022-02-15T16:16:36.463Z,0.1,0.1
_6ae9944a9572e38d,25,120,2,25,197,2500,pbp11b,interleaved-sim-sim,281,395,"Only in the left scenes, exists: ( objects that are close at the end)",true,2022-02-15T16:16:36.464Z,0.1,0.1
_6ae9944a9572e38d,25,120,1,25,268,2500,pbp11b,interleaved-sim-sim,370,634,"Only in the right scenes, exists: ( objects that are far (single objects))",true,2022-02-15T16:16:36.466Z,0.1,0.1
_6ae9944a9572e38d,25,120,21,25,131,2500,pbp11b,interleaved-sim-sim,197,118,"Only in the right scenes, exists: ( objects that are far (any object))",true,2022-02-15T16:16:36.467Z,0.1,0.1
_6ae9944a9572e38d,25,120,12,25,167,2500,pbp11b,interleaved-sim-sim,303,260,"Only in the left scenes, exists: ( objects that are close)",true,2022-02-15T16:16:36.468Z,0.1,0.1
_6ae9944a9572e38d,25,120,10,25,330,2500,pbp11b,interleaved-sim-sim,477,1266,"Only in the left scenes, exists: ( objects that are close)",true,2022-02-15T16:16:36.469Z,0.1,0.1
_6ae9944a9572e38d,25,120,25,25,781,2500,pbp11b,interleaved-sim-sim,1067,4811,"Only in the left scenes, all: ( objects that are close (any object))",true,2022-02-15T16:16:36.470Z,0.1,0.1
_6ae9944a9572e38d,25,120,22,25,402,2500,pbp11b,interleaved-sim-sim,573,686,"Only in the left scenes, all: ( objects that are close (any object) at the end)",true,2022-02-15T16:16:36.471Z,0.1,0.1
_6ae9944a9572e38d,25,120,17,25,107,2500,pbp11b,interleaved-sim-sim,196,154,"Only in the right scenes, exists: ( objects that are far (any object))",true,2022-02-15T16:16:36.472Z,0.1,0.1
_6ae9944a9572e38d,25,120,14,25,597,2500,pbp11b,interleaved-sim-sim,750,1780,"Only in the right scenes, exists: ( objects that are far (bottom at the end objects))",true,2022-02-15T16:16:36.474Z,0.1,0.1
_6ae9944a9572e38d,25,120,9,25,119,2500,pbp11b,interleaved-sim-sim,132,70,"Only in the left scenes, exists: ( objects that are close at the end)",true,2022-02-15T16:16:36.475Z,0.1,0.1
_6ae9944a9572e38d,25,120,8,25,205,2500,pbp11b,interleaved-sim-sim,297,568,"Only in the left scenes, all: ( objects that are close (any object))",true,2022-02-15T16:16:36.476Z,0.1,0.1
_6ae9944a9572e38d,25,120,11,25,45,2500,pbp11b,interleaved-sim-sim,85,136,"Only in the left scenes, all: ( objects that are close (any object))",true,2022-02-15T16:16:36.477Z,0.1,0.1
_6ae9944a9572e38d,25,120,20,25,149,2500,pbp11b,interleaved-sim-sim,220,234,"Only in the left scenes, exists: ( objects that are close at the end)",true,2022-02-15T16:16:36.478Z,0.1,0.1
_6ae9944a9572e38d,25,120,18,25,178,2500,pbp11b,interleaved-sim-sim,250,314,"Only in the right scenes, exists: ( objects that are far (top-most objects))",true,2022-02-15T16:16:36.479Z,0.1,0.1
_6ae9944a9572e38d,25,120,19,25,193,2500,pbp11b,interleaved-sim-sim,199,376,"Only in the left scenes, exists: ( objects that are close)",true,2022-02-15T16:16:36.481Z,0.1,0.1
_6e36d693e3118e4e,21,120,21,25,300,2500,pbp08,blocked-sim-sim,331,968,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.438Z,0.1,100
_6e36d693e3118e4e,21,120,25,25,40,2500,pbp08,blocked-sim-sim,84,37,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.438Z,0.1,100
_6e36d693e3118e4e,21,120,20,25,138,2500,pbp08,blocked-sim-sim,172,82,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.440Z,0.1,100
_6e36d693e3118e4e,21,120,24,25,155,2500,pbp08,blocked-sim-sim,189,110,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.441Z,0.1,100
_6e36d693e3118e4e,21,120,19,25,235,2500,pbp08,blocked-sim-sim,323,171,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.441Z,0.1,100
_6e36d693e3118e4e,21,120,18,25,103,2500,pbp08,blocked-sim-sim,159,85,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.442Z,0.1,100
_6e36d693e3118e4e,21,120,16,25,279,2500,pbp08,blocked-sim-sim,300,566,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.444Z,0.1,100
_6e36d693e3118e4e,21,120,17,25,55,2500,pbp08,blocked-sim-sim,60,36,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.445Z,0.1,100
_6e36d693e3118e4e,21,120,15,25,92,2500,pbp08,blocked-sim-sim,184,94,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.446Z,0.1,100
_6e36d693e3118e4e,21,120,3,25,98,2500,pbp08,blocked-sim-sim,133,86,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.447Z,0.1,100
_6e36d693e3118e4e,21,120,11,25,101,2500,pbp08,blocked-sim-sim,122,66,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.447Z,0.1,100
_6e36d693e3118e4e,21,120,9,25,338,2500,pbp08,blocked-sim-sim,416,675,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.448Z,0.1,100
_6e36d693e3118e4e,21,120,12,25,121,2500,pbp08,blocked-sim-sim,146,172,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.449Z,0.1,100
_6e36d693e3118e4e,21,120,5,25,108,2500,pbp08,blocked-sim-sim,147,97,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.452Z,0.1,100
_6e36d693e3118e4e,21,120,4,25,87,2500,pbp08,blocked-sim-sim,93,39,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.452Z,0.1,100
_6e36d693e3118e4e,21,120,6,25,64,2500,pbp08,blocked-sim-sim,66,66,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.453Z,0.1,100
_6e36d693e3118e4e,21,120,8,25,392,2500,pbp08,blocked-sim-sim,529,1791,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.454Z,0.1,100
_6e36d693e3118e4e,21,120,22,25,265,2500,pbp08,blocked-sim-sim,356,286,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.454Z,0.1,100
_6e36d693e3118e4e,21,120,7,25,43,2500,pbp08,blocked-sim-sim,59,50,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.455Z,0.1,100
_6e36d693e3118e4e,21,120,23,25,202,2500,pbp08,blocked-sim-sim,241,354,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.457Z,0.1,100
_6e36d693e3118e4e,21,120,2,25,91,2500,pbp08,blocked-sim-sim,137,128,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.458Z,0.1,100
_6e36d693e3118e4e,21,120,1,25,70,2500,pbp08,blocked-sim-sim,85,46,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.459Z,0.1,100
_6e36d693e3118e4e,21,120,10,25,70,2500,pbp08,blocked-sim-sim,97,60,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.460Z,0.1,100
_6e36d693e3118e4e,21,120,13,25,127,2500,pbp08,blocked-sim-sim,207,99,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:41.460Z,0.1,100
_6e36d693e3118e4e,21,120,14,25,203,2500,pbp08,blocked-sim-sim,274,224,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:41.461Z,0.1,100
_d40c482c0d9eb55d,24,120,3,25,80,2500,pbp08,blocked-dis-dis,118,71,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.764Z,100,0.1
_d40c482c0d9eb55d,24,120,19,25,135,2500,pbp08,blocked-dis-dis,231,170,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.765Z,100,0.1
_d40c482c0d9eb55d,24,120,23,25,181,2500,pbp08,blocked-dis-dis,366,484,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.766Z,100,0.1
_d40c482c0d9eb55d,24,120,1,25,322,2500,pbp08,blocked-dis-dis,397,1220,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.766Z,100,0.1
_d40c482c0d9eb55d,24,120,25,25,240,2500,pbp08,blocked-dis-dis,306,342,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.767Z,100,0.1
_d40c482c0d9eb55d,24,120,12,25,275,2500,pbp08,blocked-dis-dis,400,499,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.768Z,100,0.1
_d40c482c0d9eb55d,24,120,21,25,160,2500,pbp08,blocked-dis-dis,243,193,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.779Z,100,0.1
_d40c482c0d9eb55d,24,120,17,25,74,2500,pbp08,blocked-dis-dis,97,39,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.781Z,100,0.1
_d40c482c0d9eb55d,24,120,18,25,75,2500,pbp08,blocked-dis-dis,104,84,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.782Z,100,0.1
_d40c482c0d9eb55d,24,120,20,25,118,2500,pbp08,blocked-dis-dis,148,191,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.784Z,100,0.1
_d40c482c0d9eb55d,24,120,16,25,304,2500,pbp08,blocked-dis-dis,372,714,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.785Z,100,0.1
_d40c482c0d9eb55d,24,120,15,25,204,2500,pbp08,blocked-dis-dis,282,481,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.787Z,100,0.1
_d40c482c0d9eb55d,24,120,13,25,186,2500,pbp08,blocked-dis-dis,285,407,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.801Z,100,0.1
_d40c482c0d9eb55d,24,120,24,25,28,2500,pbp08,blocked-dis-dis,41,28,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.802Z,100,0.1
_d40c482c0d9eb55d,24,120,14,25,99,2500,pbp08,blocked-dis-dis,115,67,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.805Z,100,0.1
_d40c482c0d9eb55d,24,120,11,25,74,2500,pbp08,blocked-dis-dis,114,171,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.808Z,100,0.1
_d40c482c0d9eb55d,24,120,10,25,70,2500,pbp08,blocked-dis-dis,100,69,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.809Z,100,0.1
_d40c482c0d9eb55d,24,120,2,25,129,2500,pbp08,blocked-dis-dis,196,129,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.811Z,100,0.1
_d40c482c0d9eb55d,24,120,9,25,141,2500,pbp08,blocked-dis-dis,178,265,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.817Z,100,0.1
_d40c482c0d9eb55d,24,120,7,25,75,2500,pbp08,blocked-dis-dis,78,90,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.818Z,100,0.1
_d40c482c0d9eb55d,24,120,8,25,70,2500,pbp08,blocked-dis-dis,113,54,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.820Z,100,0.1
_d40c482c0d9eb55d,24,120,6,25,55,2500,pbp08,blocked-dis-dis,72,49,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.820Z,100,0.1
_d40c482c0d9eb55d,24,120,22,25,121,2500,pbp08,blocked-dis-dis,181,123,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.821Z,100,0.1
_d40c482c0d9eb55d,24,120,5,25,177,2500,pbp08,blocked-dis-dis,249,110,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:44.822Z,100,0.1
_d40c482c0d9eb55d,24,120,4,25,80,2500,pbp08,blocked-dis-dis,95,89,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:44.830Z,100,0.1
_116038f5bfadb3d9,23,120,1,25,91,2500,pbp08,blocked-dis-sim,141,66,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:47.215Z,100,100
_116038f5bfadb3d9,23,120,25,25,294,2500,pbp08,blocked-dis-sim,389,518,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:47.215Z,100,100
_116038f5bfadb3d9,23,120,23,25,114,2500,pbp08,blocked-dis-sim,154,80,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:47.217Z,100,100
_116038f5bfadb3d9,23,120,2,25,107,2500,pbp08,blocked-dis-sim,121,119,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:47.217Z,100,100
_116038f5bfadb3d9,23,120,22,25,144,2500,pbp08,blocked-dis-sim,206,225,"Only in the left scenes, exists: (unstable objects)",true,2022-02-15T16:16:47.218Z,100,100
_116038f5bfadb3d9,23,120,3,25,105,2500,pbp08,blocked-dis-sim,139,63,"Only in the right scenes, all: (stable objects)",true,2022-02-15T16:16:47.218Z,100,100
